case:concept:name,recommendation:act,recommendation:res,reason
200386,O_SENT_BACK,11259,not_reachable_from_replayed_prefix_marking
198232,O_SENT_BACK,10972,not_reachable_from_replayed_prefix_marking
195247,O_SENT_BACK,10899,not_reachable_from_replayed_prefix_marking
208052,O_DECLINED,11001,not_reachable_from_replayed_prefix_marking
189805,O_SENT_BACK,10789,not_reachable_from_replayed_prefix_marking
205562,O_SENT_BACK,10899,not_reachable_from_replayed_prefix_marking
202539,O_DECLINED,11001,not_reachable_from_replayed_prefix_marking
204030,O_SENT_BACK,10629,not_reachable_from_replayed_prefix_marking
206086,A_CANCELLED,11122,not_reachable_from_replayed_prefix_marking
201072,O_SENT_BACK,10789,not_reachable_from_replayed_prefix_marking
206444,O_SENT_BACK,10899,not_reachable_from_replayed_prefix_marking
200811,O_SELECTED,10899,not_reachable_from_replayed_prefix_marking
209188,O_DECLINED,11001,not_reachable_from_replayed_prefix_marking
206180,O_SENT_BACK,10972,not_reachable_from_replayed_prefix_marking
196455,O_SENT_BACK,10789,not_reachable_from_replayed_prefix_marking
204993,O_SELECTED,11049,not_reachable_from_replayed_prefix_marking
201909,O_CANCELLED,10899,not_reachable_from_replayed_prefix_marking
203835,O_SENT_BACK,10899,not_reachable_from_replayed_prefix_marking
197530,O_SENT_BACK,10899,not_reachable_from_replayed_prefix_marking
206285,O_SELECTED,11122,not_reachable_from_replayed_prefix_marking
206453,O_SELECTED,11122,not_reachable_from_replayed_prefix_marking
202256,O_SENT_BACK,10789,not_reachable_from_replayed_prefix_marking
202740,O_SENT_BACK,10789,not_reachable_from_replayed_prefix_marking
203079,O_SENT_BACK,10929,not_reachable_from_replayed_prefix_marking
193647,O_SELECTED,10972,not_reachable_from_replayed_prefix_marking
201605,A_DECLINED,10912,not_reachable_from_replayed_prefix_marking
205742,O_SENT_BACK,10972,not_reachable_from_replayed_prefix_marking
205059,O_SENT_BACK,10629,not_reachable_from_replayed_prefix_marking
204862,O_SELECTED,10899,not_reachable_from_replayed_prefix_marking
206865,O_SELECTED,11049,not_reachable_from_replayed_prefix_marking
203296,O_SELECTED,10899,not_reachable_from_replayed_prefix_marking
204442,O_SENT_BACK,10972,not_reachable_from_replayed_prefix_marking
207482,O_SENT_BACK,11122,not_reachable_from_replayed_prefix_marking
202536,A_DECLINED,11001,not_reachable_from_replayed_prefix_marking
203802,O_DECLINED,11049,not_reachable_from_replayed_prefix_marking
206420,O_SENT_BACK,10972,not_reachable_from_replayed_prefix_marking
205313,A_CANCELLED,10899,not_reachable_from_replayed_prefix_marking
204730,O_SELECTED,10629,not_reachable_from_replayed_prefix_marking
199681,O_SENT_BACK,10789,not_reachable_from_replayed_prefix_marking
205724,O_SENT_BACK,10629,not_reachable_from_replayed_prefix_marking
206300,O_SENT_BACK,10629,not_reachable_from_replayed_prefix_marking
206543,O_SENT_BACK,11259,not_reachable_from_replayed_prefix_marking
206901,O_SENT_BACK,10789,not_reachable_from_replayed_prefix_marking
206141,O_SENT_BACK,10789,not_reachable_from_replayed_prefix_marking
206309,O_SELECTED,10899,not_reachable_from_replayed_prefix_marking
205661,O_SELECTED,10899,not_reachable_from_replayed_prefix_marking
205229,O_SELECTED,10789,not_reachable_from_replayed_prefix_marking
205511,O_SENT_BACK,10789,not_reachable_from_replayed_prefix_marking
198618,O_SENT_BACK,11259,not_reachable_from_replayed_prefix_marking
201611,O_SENT_BACK,10629,not_reachable_from_replayed_prefix_marking
205873,O_SELECTED,10629,not_reachable_from_replayed_prefix_marking
204841,O_SELECTED,10629,not_reachable_from_replayed_prefix_marking
204712,O_SENT_BACK,10629,not_reachable_from_replayed_prefix_marking
201376,O_SENT_BACK,10629,not_reachable_from_replayed_prefix_marking
207260,O_SELECTED,10629,not_reachable_from_replayed_prefix_marking
204691,O_SENT_BACK,10899,not_reachable_from_replayed_prefix_marking
201854,O_SENT_BACK,10929,not_reachable_from_replayed_prefix_marking
191644,A_DECLINED,11001,not_reachable_from_replayed_prefix_marking
199014,O_SELECTED,10899,not_reachable_from_replayed_prefix_marking
